Log file open, 11/29/23 17:15:45
LogShaderCompilers: Display: Worker (5/13) finished batch of 10 jobs in 72.348s, FDiaphragmDOFGatherCS [WorkerTime=60.051s], FSubsurfaceIndirectDispatchCS [WorkerTime=4.937s], FExportDebugViewPS [WorkerTime=2.214s], FEmitEditorSelectionDepthPS [WorkerTime=1.256s], FEmitEditorSelectionDepthPS [WorkerTime=1.205s], FEmitEditorSelectionDepthPS [WorkerTime=1.094s], FEmitEditingLevelInstanceDepthPS [WorkerTime=0.907s], FDiaphragmDOFReduceCS [WorkerTime=0.295s], FCopyShadowMaps2DPS [WorkerTime=0.146s], FScreenVS [WorkerTime=0.132s]
LogShaderCompilers: Display: Worker (3/13) finished batch of 10 jobs in 69.151s, FDiaphragmDOFGatherCS [WorkerTime=48.470s], FDiaphragmDOFGatherCS [WorkerTime=5.214s], FDiaphragmDOFGatherCS [WorkerTime=4.735s], FDiaphragmDOFGatherCS [WorkerTime=3.946s], FLUTBlenderCS [WorkerTime=3.599s], FSubsurfaceIndirectDispatchCS [WorkerTime=1.696s], FDeviceEncodingOnlyCS [WorkerTime=0.796s], FTonemapPS [WorkerTime=0.277s], FTonemapCS [WorkerTime=0.276s], FCopyResidentBricksCS [WorkerTime=0.010s]
LogShaderCompilers: Display: Worker (9/13) finished batch of 10 jobs in 90.149s, FDiaphragmDOFGatherCS [WorkerTime=36.619s], FDiaphragmDOFGatherCS [WorkerTime=35.519s], FVirtualShadowMapProjectionCS [WorkerTime=10.680s], FSubsurfaceIndirectDispatchCS [WorkerTime=2.405s], FVirtualShadowMapProjectionCS [WorkerTime=2.177s], FExportDebugViewPS [WorkerTime=1.853s], FDiaphragmDOFRecombineCS [WorkerTime=0.209s], FOITSortTriangleIndex_ScanCS [WorkerTime=0.197s], FOITSortTriangleIndex_WriteOutCS [WorkerTime=0.177s], FScreenPSInvertAlpha [WorkerTime=0.138s]
LogShaderCompilers: Display: Worker (10/13) finished batch of 10 jobs in 79.953s, FDiaphragmDOFGatherCS [WorkerTime=43.770s], FDiaphragmDOFGatherCS [WorkerTime=33.715s], FTonemapCS [WorkerTime=0.385s], FTonemapPS [WorkerTime=0.371s], FTonemapCS [WorkerTime=0.356s], FTonemapCS [WorkerTime=0.311s], FTonemapPS [WorkerTime=0.281s], FFilterCS [WorkerTime=0.265s], FFXAAPS [WorkerTime=0.177s], TParticleInjectionPS<true> [WorkerTime=0.142s]
LogShaderCompilers: Display: Worker (12/13) finished batch of 10 jobs in 107.310s, FDiaphragmDOFGatherCS [WorkerTime=67.110s], FDiaphragmDOFGatherCS [WorkerTime=35.366s], FVolumetricFogLightScatteringCS [WorkerTime=2.161s], FDiaphragmDOFRecombineCS [WorkerTime=0.985s], FRenderSkyAtmospherePS [WorkerTime=0.397s], FComposeVolumetricRTOverScenePS [WorkerTime=0.273s], FTonemapCS [WorkerTime=0.270s], FTonemapPS [WorkerTime=0.242s], FDiaphragmDOFPostfilterCS [WorkerTime=0.205s], FParticleSimVisualizePS [WorkerTime=0.153s]
LogShaderCompilers: Display: Worker (5/13) finished batch of 10 jobs in 79.836s, FSSDTemporalAccumulationCS [WorkerTime=76.316s], FSSRTPrevFrameReductionCS [WorkerTime=0.854s], FShadowProjectionPS3truetruefalse [WorkerTime=0.644s], FTonemapPS [WorkerTime=0.303s], FTonemapCS [WorkerTime=0.288s], FTonemapPS [WorkerTime=0.284s], FTonemapCS [WorkerTime=0.282s], FTonemapPS [WorkerTime=0.281s], FTonemapCS [WorkerTime=0.239s], FShader_VirtualTextureCopy_PS< ERuntimeVirtualTextureMaterialType::BaseColor_Normal_Specular_Mask_YCoCg > [WorkerTime=0.168s]
LogShaderCompilers: Display: Worker (13/13) finished batch of 10 jobs in 61.625s, FSSDTemporalAccumulationCS [WorkerTime=54.046s], FVolumetricFogLightScatteringCS [WorkerTime=5.281s], FFilterCS [WorkerTime=0.378s], FFilterCS [WorkerTime=0.357s], FFilterCS [WorkerTime=0.274s], FFilterCS [WorkerTime=0.272s], FFilterCS [WorkerTime=0.260s], FFilterCS [WorkerTime=0.208s], FFilterCS [WorkerTime=0.205s], FFilterCS [WorkerTime=0.169s]
LogShaderCompilers: Display: Worker (12/13) finished batch of 10 jobs in 87.558s, FBuildShadingEnergyConservationTableCS [WorkerTime=41.601s], FSSDSpatialAccumulationCS [WorkerTime=18.937s], FSSDSpatialAccumulationCS [WorkerTime=13.636s], FSSDSpatialAccumulationCS [WorkerTime=6.236s], FVolumetricFogLightScatteringCS [WorkerTime=4.889s], FInjectShadowedLocalLightPS [WorkerTime=1.392s], FHZBBuildCS [WorkerTime=0.224s], FHZBBuildCS [WorkerTime=0.202s], FHZBBuildCS [WorkerTime=0.189s], FSceneCapturePS [WorkerTime=0.155s]
LogShaderCompilers: Display: Worker (11/13) finished batch of 10 jobs in 78.787s, FSSDSpatialAccumulationCS [WorkerTime=33.777s], FSSDSpatialAccumulationCS [WorkerTime=18.679s], FSSDSpatialAccumulationCS [WorkerTime=11.178s], FSSDSpatialAccumulationCS [WorkerTime=10.400s], FVolumetricFogLightScatteringCS [WorkerTime=2.418s], FScreenSpaceReflectionsPS [WorkerTime=0.705s], FRenderSkyAtmospherePS [WorkerTime=0.528s], FSSDInjestCS [WorkerTime=0.376s], FWriteToBoundingSphereVS [WorkerTime=0.363s], FDownsampleDepthPS [WorkerTime=0.166s]
LogShaderCompilers: Display: Worker (10/13) finished batch of 10 jobs in 82.419s, FSSDTemporalAccumulationCS [WorkerTime=24.469s], FSSDTemporalAccumulationCS [WorkerTime=21.378s], FSSDTemporalAccumulationCS [WorkerTime=15.059s], FSSDTemporalAccumulationCS [WorkerTime=12.106s], FVolumetricFogLightScatteringCS [WorkerTime=2.892s], FVirtualSmInvalidateInstancePagesCS [WorkerTime=2.157s], FSSDSpatialAccumulationCS [WorkerTime=1.789s], FSSDTemporalAccumulationCS [WorkerTime=1.047s], FScreenSpaceReflectionsPS [WorkerTime=0.958s], FRenderSkyAtmospherePS [WorkerTime=0.391s]
LogShaderCompilers: Display: ================================================
LogShaderCompilers: Display: === FShaderJobCache stats ===
LogShaderCompilers: Display: Total job queries 5175, among them cache hits 0 (0.00%)
LogShaderCompilers: Display: Tracking 5175 distinct input hashes that result in 3954 distinct outputs (76.41%)
LogShaderCompilers: Display: RAM used: 13.34 MB (0.01 GB) of 716.80 MB (0.70 GB) budget. Usage: 1.86%
LogShaderCompilers: Display: === Shader Compilation stats ===
LogShaderCompilers: Display: Shaders Compiled: 5175
LogShaderCompilers: Display: Jobs assigned 5175, completed 5175 (100.00%)
LogShaderCompilers: Display: Average time worker was idle: 0.00 s
LogShaderCompilers: Display: Time job spent in pending queue: average 381.51 s, longest 812.55 s
LogShaderCompilers: Display: Job execution time: average 20.12 s, max 466.50 s
LogShaderCompilers: Display: Job life time (pending + execution): average 401.64 s, max 820.23
LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 820.23 s
LogShaderCompilers: Display: Jobs were issued in 541 batches (only local compilation was used), average 9.57 jobs/batch
LogShaderCompilers: Display: Average processing rate: 6.31 jobs/sec
LogShaderCompilers: Display: Effective parallelization: 12.81 (times faster than compiling all shaders on one thread). Compare with number of workers: 13
LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
LogShaderCompilers: Display:                                          FClusteredShadingPS (compiled    4 times, average 181.26 sec, max 456.34 sec, min 5.53 sec)
LogShaderCompilers: Display:                                    FShadingFurnaceTestPassPS (compiled    1 times, average 80.65 sec, max 80.65 sec, min 80.65 sec)
LogShaderCompilers: Display:                                       FTranscodePageToGPU_CS (compiled    1 times, average 42.83 sec, max 42.83 sec, min 42.83 sec)
LogShaderCompilers: Display:                                              FVisualizeHDRPS (compiled    1 times, average 42.09 sec, max 42.09 sec, min 42.09 sec)
LogShaderCompilers: Display:                       FBuildShadingEnergyConservationTableCS (compiled    4 times, average 28.67 sec, max 41.60 sec, min 21.59 sec)
LogShaderCompilers: Display: Top 5 shader types by total compile time:
LogShaderCompilers: Display:                                    FPersistentClusterCull_CS - 10.52% of total time (compiled   48 times, average 23.02 sec, max 46.75 sec, min 10.50 sec)
LogShaderCompilers: Display:                                        FDiaphragmDOFGatherCS - 9.16% of total time (compiled   41 times, average 23.46 sec, max 67.11 sec, min 1.11 sec)
LogShaderCompilers: Display:                                          FClusteredShadingPS - 6.90% of total time (compiled    4 times, average 181.26 sec, max 456.34 sec, min 5.53 sec)
LogShaderCompilers: Display:                                             FInstanceCull_CS - 6.32% of total time (compiled  320 times, average 2.07 sec, max 8.86 sec, min 0.77 sec)
LogShaderCompilers: Display:                                             FDeferredLightPS - 4.95% of total time (compiled  102 times, average 5.10 sec, max 17.09 sec, min 0.82 sec)
LogShaderCompilers: Display: ================================================
LogShaderCompilers: Display: ================================================
LogShaderCompilers: Display: === FShaderJobCache stats ===
LogShaderCompilers: Display: Total job queries 5175, among them cache hits 0 (0.00%)
LogShaderCompilers: Display: Tracking 5175 distinct input hashes that result in 3954 distinct outputs (76.41%)
LogShaderCompilers: Display: RAM used: 13.34 MB (0.01 GB) of 716.80 MB (0.70 GB) budget. Usage: 1.86%
LogShaderCompilers: Display: === Shader Compilation stats ===
LogShaderCompilers: Display: Shaders Compiled: 5175
LogShaderCompilers: Display: Jobs assigned 5175, completed 5175 (100.00%)
LogShaderCompilers: Display: Average time worker was idle: 0.00 s
LogShaderCompilers: Display: Time job spent in pending queue: average 381.51 s, longest 812.55 s
LogShaderCompilers: Display: Job execution time: average 20.12 s, max 466.50 s
LogShaderCompilers: Display: Job life time (pending + execution): average 401.64 s, max 820.23
LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 820.23 s
LogShaderCompilers: Display: Jobs were issued in 541 batches (only local compilation was used), average 9.57 jobs/batch
LogShaderCompilers: Display: Average processing rate: 6.31 jobs/sec
LogShaderCompilers: Display: Effective parallelization: 12.81 (times faster than compiling all shaders on one thread). Compare with number of workers: 13
LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
LogShaderCompilers: Display:                                          FClusteredShadingPS (compiled    4 times, average 181.26 sec, max 456.34 sec, min 5.53 sec)
LogShaderCompilers: Display:                                    FShadingFurnaceTestPassPS (compiled    1 times, average 80.65 sec, max 80.65 sec, min 80.65 sec)
LogShaderCompilers: Display:                                       FTranscodePageToGPU_CS (compiled    1 times, average 42.83 sec, max 42.83 sec, min 42.83 sec)
LogShaderCompilers: Display:                                              FVisualizeHDRPS (compiled    1 times, average 42.09 sec, max 42.09 sec, min 42.09 sec)
LogShaderCompilers: Display:                       FBuildShadingEnergyConservationTableCS (compiled    4 times, average 28.67 sec, max 41.60 sec, min 21.59 sec)
LogShaderCompilers: Display: Top 5 shader types by total compile time:
LogShaderCompilers: Display:                                    FPersistentClusterCull_CS - 10.52% of total time (compiled   48 times, average 23.02 sec, max 46.75 sec, min 10.50 sec)
LogShaderCompilers: Display:                                        FDiaphragmDOFGatherCS - 9.16% of total time (compiled   41 times, average 23.46 sec, max 67.11 sec, min 1.11 sec)
LogShaderCompilers: Display:                                          FClusteredShadingPS - 6.90% of total time (compiled    4 times, average 181.26 sec, max 456.34 sec, min 5.53 sec)
LogShaderCompilers: Display:                                             FInstanceCull_CS - 6.32% of total time (compiled  320 times, average 2.07 sec, max 8.86 sec, min 0.77 sec)
LogShaderCompilers: Display:                                             FDeferredLightPS - 4.95% of total time (compiled  102 times, average 5.10 sec, max 17.09 sec, min 0.82 sec)
LogShaderCompilers: Display: ================================================
LogShaderLibrary: Display: 
LogShaderLibrary: Display: Shader Library 'Global' (PCD3D_SM5) Stats:
LogShaderLibrary: Display: =================
LogShaderLibrary: Display: Assets: 0, Unique Shadermaps: 354 (0.00%)
LogShaderLibrary: Display: Total Shaders: 3967, Unique Shaders: 3953 (99.65%)
LogShaderLibrary: Display: Total Shader Size: 10.23mb, Unique Shaders Size: 10.22mb (99.95%)
LogShaderLibrary: Display: === Extended info:
LogShaderLibrary: Display: Minimum number of shaders in shadermap: 1
LogShaderLibrary: Display: Median number of shaders in shadermap: 3
LogShaderLibrary: Display: Maximum number of shaders in shadermap: 368
LogShaderLibrary: Display: Number of shadermaps referencing top 10 most shared shaders:
LogShaderLibrary: Display:     4, 3, 2, 2, 2, 2, 2, 2, 2, 2
LogShaderLibrary: Display: Textual dump saved to '../../../../../../Uni Things/Mestrado/Repos/dissertacao/onegai/project/yameroUnreal/Saved/Shaders/PCD3D_SM5/ShaderDebug-Global-PCD3D_SM5/Dump.txt'
LogShaderLibrary: Display: =================
LogPackageUtilities: Searching using wildcard: '../../../Engine/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../../../../Uni Things/Mestrado/Repos/dissertacao/onegai/project/yameroUnreal/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Bridge/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/2D/Paper2D/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Enterprise/DatasmithContent/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Compositing/OpenColorIO/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Animation/ControlRigSpline/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Animation/ControlRig/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Animation/RigLogic/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Animation/IKRig/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/FX/Niagara/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Editor/GeometryMode/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Developer/AnimationSharing/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Editor/ModelingToolsEditorMode/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Editor/SpeedTreeImporter/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/MovieScene/SequencerScripting/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/MovieScene/MovieRenderPipeline/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/ChaosClothEditor/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/ChaosNiagara/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/ChaosSolverPlugin/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Media/MediaCompositing/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/FullBodyIK/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/GeometryFlow/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/GeometryCollectionPlugin/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/MeshLODToolset/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/MeshModelingToolsetExp/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/AudioSynesthesia/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/PythonScriptPlugin/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/HairStrands/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/GeometryProcessing/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/MeshModelingToolset/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/ResonanceAudio/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/Synthesis/Content/*.uasset'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../../../../Uni Things/Mestrado/Repos/dissertacao/onegai/project/yameroUnreal/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Bridge/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/2D/Paper2D/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Enterprise/DatasmithContent/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Compositing/OpenColorIO/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Animation/ControlRigSpline/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Animation/ControlRig/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Animation/RigLogic/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Animation/IKRig/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/FX/Niagara/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Editor/GeometryMode/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Developer/AnimationSharing/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Editor/ModelingToolsEditorMode/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Editor/SpeedTreeImporter/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/MovieScene/SequencerScripting/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/MovieScene/MovieRenderPipeline/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/ChaosClothEditor/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/ChaosNiagara/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/ChaosSolverPlugin/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Media/MediaCompositing/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/FullBodyIK/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/GeometryFlow/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/GeometryCollectionPlugin/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/MeshLODToolset/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/MeshModelingToolsetExp/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/AudioSynesthesia/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Experimental/PythonScriptPlugin/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/HairStrands/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/GeometryProcessing/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/MeshModelingToolset/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/ResonanceAudio/Content/*.umap'
LogPackageUtilities: Searching using wildcard: '../../../Engine/Plugins/Runtime/Synthesis/Content/*.umap'
LogCook: Display: Cooked packages 0 Packages Remain 1744 Total 1744
LogCook: Display: Cook Diagnostics: OpenFileHandles=188, VirtualMemory=1231MiB
LogCook: Display: Cooked packages 0 Packages Remain 1577 Total 1577
LogMaterial: Display: Missing cached shadermap for ControlRigGizmoMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 2FCB5E1E0791DA5CBAAEC4986B09BF973565ADD2), compiling. 
LogTexture: Display: Texture Encode Speed: Final (cook).
LogMaterial: Display: Missing cached shadermap for DebugEditorMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 49DCCA9A5FD369F1A55D1393B66A41785F812531), compiling. 
LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
LogPackageLocalizationCache: Processed 33 localized package path(s) for 1 prioritized culture(s) in 0.008025 seconds
LogMaterial: Display: Missing cached shadermap for GizmoMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 1BC1613880D6867DFE99992EBADE041C1804D592), compiling. 
LogMaterial: Display: Missing cached shadermap for DebugMeshMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 4A1A9F044145F0C83B69CD4F92D2B7D24FB2E425), compiling. 
LogMaterial: Display: Missing cached shadermap for RemoveSurfaceMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 229C70FDB211606C09C92CB13AB51FC8A154C1FB), compiling. 
LogMaterial: Display: Missing cached shadermap for MoviePipeline_StencilCutout in PCD3D_SM5, Default, SM5 (DDC key hash: C172438D89A4D6CBE8F2915D4035E674AF5150EE), compiling. 
LogTexture: Display: /Engine/EngineMaterials/Black_1x1_EXR_Texture_VT.Black_1x1_EXR_Texture_VT is marked for virtual streaming but virtual texture streaming is not available.
LogTexture: Display: /Engine/EngineMaterials/Black_1x1_EXR_Texture_VT.Black_1x1_EXR_Texture_VT is marked for virtual streaming but virtual texture streaming is not available.
LogTexture: Display: /Engine/EngineMaterials/BaseFlattenNormalMap_VT.BaseFlattenNormalMap_VT is marked for virtual streaming but virtual texture streaming is not available.
LogTexture: Display: /Engine/EngineMaterials/BaseFlattenNormalMap_VT.BaseFlattenNormalMap_VT is marked for virtual streaming but virtual texture streaming is not available.
LogTexture: Display: /Engine/EngineMaterials/BaseFlattenLinearColor_VT.BaseFlattenLinearColor_VT is marked for virtual streaming but virtual texture streaming is not available.
LogTexture: Display: /Engine/EngineMaterials/BaseFlattenLinearColor_VT.BaseFlattenLinearColor_VT is marked for virtual streaming but virtual texture streaming is not available.
LogTexture: Display: /Engine/EngineMaterials/BaseFlattenGrayscaleMap_VT.BaseFlattenGrayscaleMap_VT is marked for virtual streaming but virtual texture streaming is not available.
LogTexture: Display: /Engine/EngineMaterials/BaseFlattenGrayscaleMap_VT.BaseFlattenGrayscaleMap_VT is marked for virtual streaming but virtual texture streaming is not available.
LogTexture: Display: /Engine/EngineMaterials/BaseFlattenEmissiveMap_VT.BaseFlattenEmissiveMap_VT is marked for virtual streaming but virtual texture streaming is not available.
LogTexture: Display: /Engine/EngineMaterials/BaseFlattenEmissiveMap_VT.BaseFlattenEmissiveMap_VT is marked for virtual streaming but virtual texture streaming is not available.
LogTexture: Display: /Engine/EngineMaterials/BaseFlattenDiffuseMap_VT.BaseFlattenDiffuseMap_VT is marked for virtual streaming but virtual texture streaming is not available.
LogTexture: Display: /Engine/EngineMaterials/BaseFlattenDiffuseMap_VT.BaseFlattenDiffuseMap_VT is marked for virtual streaming but virtual texture streaming is not available.
LogMaterial: Display: Missing cached shadermap for HairMeshesDefaultMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 2165A4110E8937CD709CF99D8ADB8836D25A4521), compiling. 
LogMaterial: Display: Missing cached shadermap for HairCardsDefaultMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 44DD967D763028DB26DDC8D6102326193AE56882), compiling. 
LogMaterial: Display: Missing cached shadermap for HairDefaultMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 6E7017606B862BA29C7974E549C93DC469921605), compiling. 
LogMaterial: Display: Missing cached shadermap for M_SimpleUnlitTranslucent in PCD3D_SM5, Default, SM5 (DDC key hash: 9AC6776F38306756CF48404C4645477E6F54BE0A), compiling. 
LogMaterial: Display: Missing cached shadermap for CineMat in PCD3D_SM5, Default, SM5 (DDC key hash: EA0DC4E0D152DC66CB65404A0FA33FB6FABAA5E8), compiling. 
LogMaterial: Display: Missing cached shadermap for Xray in PCD3D_SM5, Default, SM5 (DDC key hash: 13B177973AC55973F8C7FF597F0CA698C8EC180F), compiling. 
LogMaterial: Display: Missing cached shadermap for Main in PCD3D_SM5, Default, SM5 (DDC key hash: BCE0AA25B0991C5F3B3139587168872E82708B08), compiling. 
LogMaterial: Display: Missing cached shadermap for TranslucentTransformGizmoMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: F85CD5B3E6D5FF24E8646208C0437365FF3AC930), compiling. 
LogMaterial: Display: Missing cached shadermap for DefaultLightFunctionMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 9FE5D16880DA65B2F4AD1176E30636A431E0E378), compiling. 
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0024.light_turnoff0024 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0025.light_turnoff0025 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0026.light_turnoff0026 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0023.light_turnoff0023 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0022.light_turnoff0022 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0021.light_turnoff0021 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0020.light_turnoff0020 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogCook: Display: Cooked packages 119 Packages Remain 1458 Total 1577
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0019.light_turnoff0019 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0018.light_turnoff0018 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0017.light_turnoff0017 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0016.light_turnoff0016 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0015.light_turnoff0015 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
LogTexture: Display: Building textures: /Game/Movies/StreetLightTurnOnSequence/light_turnoff0014.light_turnoff0014 (TFO_AutoDXT, 1080X1080 X1X1) (Required Memory Estimate: 22.247314 MB), EncodeSpeed: Final
